name,description,exchange,industry,close,high,SMA30,SMA50,ADRP,ATRP,average_volume_10d_calc,average_volume_30d_calc,dollar_volume_30d,average_dollar_volume_30d,Perf.1M,perf_1m_rank,Perf.3M,perf_3m_rank,Perf.6M,perf_6m_rank,momentum_score,atr_extension_from_50d,is_top_1m,is_top_3m,is_top_6m
SANM,Sanmina Corporation,NASDAQ,Electronic Production Equipment,221.89,224.65,200.37,200.08,4.41,4.85,605033.2,593867.5,131773260.0,118994023.0,19.68,48,-12.69,263,72.4,90,26.46,2.25,False,False,False
ACMR,"ACM Research, Inc.",NASDAQ,Industrial Machinery,80.67,82.78,75.08,77.8,5.19,6.43,1227212.9,988240.9333333351,79721396.0,74197953.0,4.43,130,-24.73,344,98.89,64,26.2,0.57,False,False,False
DFTX,"Definium Therapeutics, Inc.",NASDAQ,Pharmaceuticals: Major,37.65,40.04,40.97,42.05,5.18,5.95,2849190.2999999984,2283515.6999999974,85974366.0,93567056.0,-15.32,337,-10.34,246,99.95,61,24.76,-1.76,False,False,False
GEO,Geo Group Inc (The) REIT,NYSE,Miscellaneous Commercial Services,30.62,31.19,31.41,31.14,4.16,4.16,2443998.4,2286163.933333333,70002340.0,71809933.0,-6.65,241,3.69,175,76.79,84,24.61,-0.4,False,False,False
ERO,Ero Copper Corp.,NYSE,Other Metals/Minerals,36.48,36.77,35.88,32.76,4.15,5.43,1387677.5,1533696.6333333333,55949253.0,55030569.0,-7.74,254,32.41,77,48.84,143,24.5,2.09,False,False,False
MARA,"MARA Holdings, Inc.",NASDAQ,Data Processing Services,13.35,13.65,11.2,11.25,6.14,6.7,52032452.3,50568215.766666666,675085680.0,566389301.0,19.52,49,-7.52,229,60.65,113,24.22,2.78,False,False,False
SYRE,"Spyre Therapeutics, Inc.",NASDAQ,Pharmaceuticals: Major,88.17,91.56,95.43,97.58,4.17,5.11,1339274.2999999996,1201305.0333333334,105919065.0,114642141.0,-17.2,361,1.98,185,87.88,70,24.22,-1.89,False,False,False
PGY,Pagaya Technologies Ltd.,NASDAQ,Packaged Software,18.72,20.71,21.29,20.26,6.12,6.75,2769435.1999999955,2298600.8333333335,43029808.0,48940277.0,-12.48,311,22.27,105,62.64,109,24.14,-1.13,False,False,False
WGS,GeneDx Holdings Corp.,NASDAQ,Medical/Nursing Services,85.2,92.81,87.13,78.96,6.67,6.74,826550.2,594811.0333333333,50677900.0,51828760.0,-1.29,186,34.13,73,39.4,156,24.08,1.17,False,False,False
PARR,"Par Pacific Holdings, Inc. Common Stock",NYSE,Oil Refining/Marketing,76.97,80.72,80.24,79.08,5.83,5.89,1111592.1000000013,940336.0000000005,72377662.0,75453814.0,-0.82,180,50.74,46,22.17,205,24.03,-0.45,False,False,False
SMCIP,"Super Micro Computer, Inc. - Depositary Shares Each Representing a 1/20th Interest in a Share of 7% Series A Mandatory Convertible Preferred Stock",NASDAQ,Computer Processing Hardware,69.34,71.4,64.52,58.93,4.04,4.7,666992.6,695175.6333333333,48203478.0,44851805.0,11.62,82,23.36,104,36.63,161,23.87,3.76,False,False,False
HIVE,HIVE Digital Technologies Ltd,NASDAQ,Information Technology Services,3.37,3.53,2.99,2.96,5.31,6.15,12661710.499999994,20643818.033333335,69569667.0,61714694.0,12.71,79,-18.99,309,77.37,82,23.7,2.26,False,False,False
BRKR,Bruker Corporation,NASDAQ,Medical Specialties,59.67,62.59,58.05,58.27,4.48,4.76,2584866.2,2101695.966666667,125408198.0,122004852.0,1.12,164,-1.01,199,70.58,95,23.56,0.5,False,False,False
VSAT,"ViaSat, Inc.",NASDAQ,Telecommunications Equipment,73.68,77.57,74.3,75.14,5.36,5.54,1880130.3,1710831.0666666667,126054033.0,127115033.0,-0.66,176,16.66,125,54.5,126,23.5,-0.35,False,False,False
UMAC,"Unusual Machines, Inc.",AMEX,Electronic Equipment/Instruments,22.69,24.68,25.15,23.65,7.01,8.71,2402467.4,3846594.6333333333,87279232.0,96743137.0,-14.7,330,13.28,137,71.37,94,23.32,-0.47,False,False,False
SITM,SiTime Corporation,NASDAQ,Semiconductors,608.91,627.96,610.79,598.16,5.41,6.47,571314.0,418393.13333333336,254763763.0,255551109.0,1.48,160,-17.41,297,85.55,73,23.21,0.28,False,False,False
CXW,"CoreCivic, Inc.",NYSE,Miscellaneous Commercial Services,32.28,32.76,33.64,32.7,4.88,4.82,2237597.9,1878412.2,60635146.0,63191665.0,-5.09,225,8.58,161,66.13,101,23.21,-0.27,False,False,False
AUGO,Aura Minerals Inc.,NASDAQ,Other Metals/Minerals,85.34,90.52,84.97,74.49,4.74,5.65,1305291.0000000014,1059846.8666666653,90447332.0,90056425.0,-3.68,210,42.92,57,28.5,190,22.58,2.58,False,False,False
CLSK,"CleanSpark, Inc.",NASDAQ,Data Processing Services,14.46,15.22,12.7,13.09,6.3,6.69,18803277.0,18775737.066666666,271497158.0,238458119.0,22.03,39,-13.62,273,59.25,116,22.55,1.56,False,False,False
EAT,"Brinker International, Inc.",NYSE,Restaurants,210.8,211.74,225.95,217.46,4.31,4.65,2027711.6,1316213.9666666666,277457904.0,297402494.0,-15.3,336,25.13,95,56.15,123,21.99,-0.66,False,False,False
QCOM,QUALCOMM Incorporated,NASDAQ,Semiconductors,197.24,199.61,172.46,169.29,4.63,4.39,17101759.4,12611546.233333332,2487501379.0,2175012486.0,23.74,30,-10.11,245,51.85,135,21.83,3.76,False,False,False
FDS,FactSet Research Systems Inc.,NYSE,Financial Publishing/Services,279.43,283.69,289.43,280.17,4.02,4.19,871332.1,861573.7,240749539.0,249369297.0,-6.81,243,29.18,85,42.45,152,21.61,-0.06,False,False,False
DUOL,"Duolingo, Inc.",NASDAQ,Packaged Software,145.98,149.43,146.07,140.29,4.9,5.11,1127281.4,1177444.4,171883334.0,171994013.0,0.4,170,11.03,152,50.81,137,20.74,0.79,False,False,False
WIX,Wix.com Ltd.,NASDAQ,Packaged Software,76.8,82.07,80.24,70.89,6.5,6.62,1082583.8,1542712.8333333333,118480346.0,123788306.0,-6.19,235,81.6,16,-13.18,329,20.74,1.26,False,True,False
NWL,Newell Brands Inc.,NASDAQ,Industrial Machinery,5.68,5.85,5.94,5.78,4.59,4.88,5973926.3,6429511.366666666,36519625.0,38199870.0,-5.8,231,2.53,183,63.69,106,20.14,-0.35,False,False,False
CRDO,Credo Technology Group Holding Ltd,NASDAQ,Information Technology Services,193.87,196.15,204.66,210.51,4.16,6.94,8836250.3,7614810.066666666,1476283228.0,1558421646.0,-12.98,318,-32.81,387,104.07,57,19.43,-1.14,False,False,False
AI,"C3.ai, Inc.",NYSE,Packaged Software,10.86,11.02,10.42,9.93,4.47,4.49,4778073.6,5136217.7,55779324.0,53498844.0,6.47,114,18.04,118,33.25,176,19.26,2.08,False,False,False
BULL,Webull Corporation,NASDAQ,Packaged Software,7.65,8.04,8.71,8.21,6.46,6.69,14738177.6,17534914.3,134142094.0,152793398.0,-10.84,296,12.67,141,54.86,124,18.89,-1.03,False,False,False
VKTX,"Viking Therapeutics, Inc.",NASDAQ,Pharmaceuticals: Major,41.65,43.1,33.35,33.91,4.76,5.94,7825298.3,3817079.5,158981361.0,127290695.0,23.41,31,9.61,156,22.54,204,18.52,3.85,False,False,False
AUR,"Aurora Innovation, Inc.",NASDAQ,Packaged Software,6.32,6.46,6.26,6.33,5.24,5.7,35691404.2,32520181.233333334,205527545.0,203614275.0,2.1,151,0.64,188,52.56,134,18.43,-0.02,False,False,False
CNXC,Concentrix Corporation,NASDAQ,Information Technology Services,30.21,31.26,27.93,26.69,6.13,6.4,1928158.0,1492593.1666666667,45091240.0,41688127.0,18.29,56,25.25,94,11.23,239,18.25,2.06,False,False,False
SG,"Sweetgreen, Inc.",NYSE,Restaurants,7.71,7.78,6.77,6.53,5.46,5.66,5419512.8,5033931.8,38811614.0,34096498.0,10.94,85,-13.57,272,57.35,120,18.24,3.18,False,False,False
SIG,Signet Jewelers Limited,NYSE,Specialty Stores,100.12,102.44,90.36,91.64,4.32,4.23,1177959.5,995959.3666666667,99715452.0,89994224.0,22.07,37,17.04,122,15.08,226,18.06,2.19,False,False,False
NCNO,"nCino, Inc.",NASDAQ,Packaged Software,19.23,19.74,21.36,20.11,4.32,4.69,2471489.7,2665234.3666666667,51252457.0,56937402.0,-7.59,253,32.9,75,28.76,189,18.02,-0.93,False,False,False
COIN,"Coinbase Global, Inc.",NASDAQ,Investment Banks/Brokers,198.13,204.5,176.67,169.11,5.04,6.03,11934847.8,10581069.833333334,2096427366.0,1869318810.0,4.97,129,31.06,80,17.9,220,17.98,2.84,False,False,False
CCC,CCC Intelligent Solutions Holdings Inc.,NASDAQ,Packaged Software,6.66,6.72,7.05,6.72,4.75,4.59,14801774.6,11092898.766666668,73878706.0,78160565.0,-10.12,286,50.68,47,12.88,234,17.81,-0.19,False,False,False
SNAP,Snap Inc.,NYSE,Packaged Software,5.29,5.58,5.48,5.23,5.12,5.51,35746537.3,35768911.86666667,189217544.0,195894407.0,1.54,159,17.56,121,34.26,171,17.79,0.2,False,False,False
CBRL,"Cracker Barrel Old Country Store, Inc.",NASDAQ,Restaurants,47.52,49.16,52.94,53.77,4.87,5.17,1302073.4,939887.3,44663444.0,49754657.0,-17.36,364,-2.4,202,72.3,92,17.51,-2.25,False,False,False
LITE,Lumentum Holdings Inc.,NASDAQ,Electrical Products,937.0,960.0,904.3,850.82,6.03,6.84,4817322.3,4682540.033333333,4387540011.0,4234413928.0,13.77,73,5.61,169,32.64,180,17.34,1.48,False,False,False
CLS,"Celestica, Inc.",NYSE,Electronic Components,361.84,367.9,320.23,323.67,4.69,5.24,2054517.4,2263523.3333333335,819033283.0,724839023.0,21.17,44,-3.29,207,33.69,174,17.19,2.25,False,False,False
VSH,"Vishay Intertechnology, Inc.",NYSE,Electronic Production Equipment,32.6,32.79,31.93,33.57,4.28,5.54,2936677.7,3518692.966666667,114709391.0,112365941.0,5.4,121,-44.16,426,89.2,68,16.82,-0.52,False,False,False
IOT,Samsara Inc.,NYSE,Packaged Software,39.08,39.38,39.69,38.68,5.77,5.58,6248598.6,6737875.233333333,263316164.0,267435252.0,-0.81,179,26.8,92,24.3,199,16.76,0.19,False,False,False
FLEX,Flex Ltd.,NASDAQ,Electronic Production Equipment,112.3,115.77,112.76,115.66,4.17,4.8,3710783.3000000017,3138147.4333333247,352413957.0,353867965.0,3.65,137,-29.2,365,74.46,88,16.3,-0.6,False,False,False
ARXS,"Arxis, Inc.",NASDAQ,Aerospace & Defense,51.16,51.86,53.03,51.31,4.69,4.84,996002.8,694434.6,35527274.0,36824709.0,-3.78,212,16.7,124,34.63,170,15.85,-0.06,False,False,False
MNDY,monday.com Ltd.,NASDAQ,Packaged Software,86.46,88.21,90.96,88.11,5.84,6.2,1234819.8,1202475.7666666666,103966055.0,109373187.0,-5.26,227,25.05,97,27.62,192,15.8,-0.3,False,False,False
SHOP,Shopify Inc.,NASDAQ,Miscellaneous Commercial Services,142.34,151.29,142.59,137.18,4.63,5.07,12424992.6,8939726.8,1272480713.0,1274751403.0,-4.15,217,25.52,93,25.4,197,15.59,0.74,False,False,False
IT,"Gartner, Inc.",NYSE,Internet Software/Services,178.52,181.81,187.39,175.36,4.51,4.72,1171422.0,1203593.2,214865458.0,225538120.0,-9.09,273,38.27,66,16.0,224,15.06,0.38,False,False,False
W,Wayfair Inc.,NYSE,Specialty Stores,99.5,105.74,101.74,98.63,4.39,5.04,2544377.8,2360032.9,234823274.0,240116041.0,-1.01,183,6.54,167,38.93,158,14.82,0.18,False,False,False
BHVN,Biohaven Ltd.,NYSE,Pharmaceuticals: Major,13.67,14.84,14.36,14.34,7.27,8.17,3890449.2,3435730.7666666666,46966440.0,49321060.0,-2.01,190,-8.26,234,54.46,128,14.73,-0.57,False,False,False
WDC,Western Digital Corporation,NASDAQ,Computer Peripherals,473.69,475.66,459.45,475.41,5.06,6.11,7419919.4,6694685.899999995,3171205764.0,3075889058.0,6.13,117,-35.02,398,72.31,91,14.47,-0.06,False,False,False
IBRX,"ImmunityBio, Inc.",NASDAQ,Pharmaceuticals: Major,8.63,9.29,8.09,7.8,6.01,6.17,13347682.8,9503790.666666666,82017713.0,76847651.0,12.37,80,12.08,145,17.1,222,13.85,1.73,False,False,False
GDDY,GoDaddy Inc.,NYSE,Data Processing Services,96.38,98.16,98.17,96.08,4.74,4.94,2663640.3,2100166.7333333334,202414070.0,206175468.0,-0.75,178,20.51,112,19.15,218,12.97,0.06,False,False,False
FORM,"FormFactor, Inc.",NASDAQ,Semiconductors,131.26,131.48,113.18,111.3,4.28,5.7,1208999.6,1122315.2,147315093.0,127020454.0,18.65,54,-13.07,269,33.25,177,12.94,3.15,False,False,False
PTRN,Pattern Group Inc. - Series A,NASDAQ,Advertising/Marketing Services,19.36,20.37,20.53,22.05,4.4,5.16,1900779.2,1567230.1666666667,30341576.0,32176803.0,-7.59,252,-11.15,254,57.53,119,12.93,-2.36,False,False,False
ETSY,"Etsy, Inc.",NYSE,Internet Retail,73.7,75.76,78.06,80.14,4.15,4.21,3432810.6,3061961.9,225666592.0,239024911.0,-8.8,269,-6.45,224,53.77,129,12.84,-1.91,False,False,False
GKOS,Glaukos Corporation,NYSE,Medical Specialties,153.49,162.04,176.72,171.29,4.64,4.47,882773.7,720328.5666666667,110563232.0,127294543.0,-16.64,354,9.95,155,43.8,151,12.37,-2.32,False,False,False
JHX,James Hardie Industries plc.,NYSE,Construction Materials,26.85,27.44,29.02,28.27,4.02,3.82,18605914.4,10414976.633333333,279642123.0,302225264.0,-11.97,304,3.55,176,44.82,147,12.13,-1.31,False,False,False
BRZE,"Braze, Inc.",NASDAQ,Internet Software/Services,25.87,26.15,28.9,27.49,5.19,5.88,2330889.2,2885239.8333333335,74641154.0,83372852.0,-15.73,343,36.16,69,14.62,228,11.68,-1.0,False,False,False
ACHC,"Acadia Healthcare Company, Inc.",NASDAQ,Medical/Nursing Services,28.51,29.78,28.66,30.07,4.46,4.89,1549020.5,1559975.5,44474902.0,44714098.0,2.19,148,12.38,143,19.74,215,11.43,-1.06,False,False,False
AFRM,"Affirm Holdings, Inc.",NASDAQ,Finance/Rental/Leasing,68.09,71.46,73.61,74.16,4.42,5.3,4272890.9,5144917.6,350317439.0,378723387.0,-11.64,302,-12.85,267,58.39,118,11.3,-1.54,False,False,False
PAY,"Paymentus Holdings, Inc.",NYSE,Miscellaneous Commercial Services,29.95,32.57,37.09,35.92,5.36,6.05,1179636.8,1134097.6666666667,33966225.0,42069353.0,-25.31,423,38.34,65,20.43,212,11.15,-2.75,False,False,False
IREN,IREN Limited,NASDAQ,Data Processing Services,47.05,49.37,42.81,40.86,5.72,6.4,36146806.4,42793184.5,2013419331.0,1831954832.0,15.18,65,-9.9,244,27.18,194,10.82,2.37,False,False,False
INFQ,"Infleqtion, Inc.",NYSE,Computer Processing Hardware,13.83,15.06,13.15,11.96,5.95,6.84,9103511.7,9531948.633333333,131826850.0,125310174.0,1.54,158,-2.4,201,32.98,178,10.71,2.29,False,False,False
CDE,"Coeur Mining, Inc.",NYSE,Precious Metals,19.32,19.94,20.33,18.5,4.48,5.52,35094981.0,36055940.1,696600763.0,732957169.0,-9.13,276,20.83,110,19.74,214,10.48,0.81,False,False,False
BTBT,"Bit Digital, Inc.",NASDAQ,Miscellaneous Commercial Services,1.77,1.87,1.56,1.5,6.73,7.22,28787206.0,32733434.7,57938179.0,51091436.0,14.19,70,-11.06,253,27.34,193,10.16,2.5,False,False,False
GLXY,Galaxy Digital Inc.,NASDAQ,Investment Banks/Brokers,25.79,27.4,23.87,23.05,6.25,6.92,5254057.3,5664655.833333333,146091474.0,135217223.0,9.93,90,-16.13,292,36.46,162,10.09,1.72,False,False,False
PATH,"UiPath, Inc.",NYSE,Packaged Software,13.04,13.37,15.57,14.44,6.53,6.53,53317705.9,63279511.266666666,825164827.0,985135431.0,-19.9,389,28.98,86,19.63,216,9.57,-1.48,False,False,False
WAY,Waystar Holding Corp.,NASDAQ,Packaged Software,24.76,26.05,25.11,24.19,4.29,4.6,2492623.1,2228730.9,55183377.0,55954518.0,-2.86,198,30.45,82,0.98,270,9.52,0.51,False,False,False
AXTI,AXT Inc,NASDAQ,Electronic Production Equipment,72.98,78.76,68.79,64.32,7.46,9.46,9090181.9,9290070.866666667,677989372.0,639063975.0,9.53,92,-0.81,195,19.25,217,9.32,1.42,False,False,False
WOLF,"Wolfspeed, Inc.",NYSE,Semiconductors,27.14,27.92,27.3,27.29,6.52,8.24,2392882.7000001147,3182663.533333355,86377488.0,86889897.0,8.56,98,-45.1,427,64.48,103,9.32,-0.06,False,False,False
SEI,"Solaris Energy Infrastructure, Inc.",NYSE,Oilfield Services/Equipment,67.43,67.99,59.77,58.65,5.14,6.33,2928630.0,2690347.7,181410145.0,160806566.0,27.23,23,-13.63,274,12.95,233,8.85,2.36,True,False,False
AMBA,"Ambarella, Inc.",NASDAQ,Semiconductors,67.62,70.33,70.01,71.75,6.32,6.31,1675810.4,1610446.7666666666,108898410.0,112740400.0,-6.97,244,2.97,180,30.41,184,8.8,-0.91,False,False,False
GENI,Genius Sports Limited,NYSE,Internet Software/Services,6.12,6.14,7.25,7.19,6.27,7.09,7555253.5,5611584.666666667,34342898.0,40697083.0,-23.69,412,9.29,159,40.69,154,8.76,-2.09,False,False,False
GWRE,"Guidewire Software, Inc.",NYSE,Information Technology Services,152.89,155.45,171.3,164.26,4.48,5.51,1406811.5,1460785.4666666666,223339490.0,250227194.0,-18.6,380,41.56,61,2.48,265,8.48,-1.26,False,False,False
FIGR,"Figure Technology Solutions, Inc.",NASDAQ,Finance/Rental/Leasing,34.66,36.83,35.68,32.78,7.35,7.39,4638828.1,4984603.933333334,172766372.0,177827407.0,-10.6,294,24.95,98,10.68,243,8.34,0.78,False,False,False
RDW,Redwire Corporation,NYSE,Aerospace & Defense,11.27,11.74,11.45,10.8,5.96,6.63,13938127.7,12793117.0,144178429.0,146540891.0,-4.09,216,-0.27,192,28.95,188,8.2,0.65,False,False,False
CRCL,"Circle Internet Group, Inc.",NYSE,Packaged Software,91.72,97.45,87.89,78.48,6.75,7.36,16920111.9,15685154.533333333,1438642374.0,1378578689.0,1.99,153,28.64,87,-6.16,299,8.16,2.29,False,False,False
TARS,"Tarsus Pharmaceuticals, Inc.",NASDAQ,Pharmaceuticals: Major,74.29,77.61,76.11,69.88,4.53,4.2,573481.7,730130.6333333333,54241405.0,55567444.0,1.93,154,11.35,150,10.86,241,8.05,1.5,False,False,False
AXGN,"Axogen, Inc.",NASDAQ,Medical Specialties,43.32,44.84,47.51,45.47,5.24,5.42,1749474.9,1129326.6333333333,48922430.0,53653744.0,-14.86,333,1.83,186,36.36,164,7.78,-0.87,False,False,False
BTDR,Bitdeer Technologies Group,NASDAQ,Data Processing Services,12.31,12.99,11.08,11.03,6.39,7.63,9840652.0,12633741.3,155521355.0,139952375.0,7.23,112,-30.88,377,46.37,146,7.57,1.52,False,False,False
RBLX,Roblox Corporation,NYSE,Packaged Software,48.99,50.4,42.57,43.6,4.39,4.82,10248546.6,10360043.666666666,507538539.0,441071952.0,27.05,25,2.62,182,-7.9,306,7.26,2.57,False,False,False
DIOD,Diodes Incorporated,NASDAQ,Semiconductors,95.51,95.83,93.28,91.96,4.2,5.06,584206.2,663016.2666666667,63324684.0,61843395.0,3.57,139,-18.58,305,36.44,163,7.14,0.76,False,False,False
ARQT,"Arcutis Biotherapeutics, Inc.",NASDAQ,Pharmaceuticals: Major,26.38,28.02,25.04,25.91,5.04,5.06,4673535.5,2764711.2666666666,72933083.0,69235282.0,6.37,115,-3.76,209,18.67,219,7.09,0.36,False,False,False
TSEM,Tower Semiconductor Ltd.,NASDAQ,Semiconductors,230.5,236.96,221.88,226.22,4.29,5.85,2418648.2,1701599.8,392218754.0,377548411.0,5.01,127,-20.09,317,36.15,165,7.02,0.32,False,False,False
ONTO,Onto Innovation Inc.,NYSE,Electronic Equipment/Instruments,282.31,286.0,283.22,281.03,4.14,5.87,971167.6,945728.5,266988613.0,267853324.0,-0.89,182,-17.54,300,39.29,157,6.95,0.08,False,False,False
VOYG,"Voyager Technologies, Inc.",NYSE,Information Technology Services,31.4,33.8,36.32,33.65,7.28,8.55,2733698.7,1756144.7,55142944.0,63780249.0,-17.11,359,2.31,184,35.17,168,6.79,-0.78,False,False,False
IONQ,"IonQ, Inc.",NYSE,Computer Processing Hardware,42.54,46.05,40.74,39.31,5.4,6.31,23036379.9,20365755.433333334,866359236.0,829612625.0,-1.82,188,-22.12,330,43.96,148,6.67,1.3,False,False,False
KSS,Kohl's Corporation,NYSE,Department Stores,17.04,18.55,17.97,18.25,4.95,5.74,3802167.0,4436566.833333333,75599099.0,79736937.0,-3.89,214,-10.6,250,33.86,173,6.46,-1.15,False,False,False
SGRY,"Surgery Partners, Inc.",NASDAQ,Hospital/Nursing Management,14.56,15.84,14.19,14.79,5.42,5.77,3083094.3,2754273.5,40102222.0,39072124.0,0.07,171,-4.71,213,22.77,203,6.04,-0.27,False,False,False
CCXI,Churchill Capital Corp. XI Class A,NASDAQ,Financial Conglomerates,12.72,13.08,13.89,14.31,5.52,6.62,2501222.0,2327964.3333333335,29611706.0,32333097.0,-9.85,284,1.68,187,25.82,195,5.88,-1.68,False,False,False
RDDT,"Reddit, Inc.",NYSE,Internet Software/Services,151.98,154.94,155.49,161.13,4.67,5.42,5550623.7,6611624.833333333,1004834742.0,1028059176.0,1.31,162,-5.22,216,21.55,208,5.88,-1.05,False,False,False
SEZL,Sezzle Inc.,NASDAQ,Packaged Software,106.89,111.44,119.62,136.09,4.69,6.17,517905.1,500741.7,53524280.0,59897220.0,-10.04,285,-33.72,394,61.12,110,5.79,-3.48,False,False,False
FPS,"Forgent Power Solutions, Inc.",NYSE,Electrical Products,39.88,39.93,33.8,35.18,5.59,6.44,15124994.0,8392533.833333334,334694249.0,283695619.0,21.14,45,-36.7,402,32.71,179,5.72,2.07,False,False,False
VCYT,"Veracyte, Inc.",NASDAQ,Medical Specialties,43.82,43.86,42.43,46.73,4.76,4.92,1487343.8,1354931.6,59373103.0,57485006.0,4.33,132,-23.07,336,35.29,167,5.52,-1.27,False,False,False
HUBS,"HubSpot, Inc.",NYSE,Packaged Software,226.03,231.01,236.19,231.41,5.55,6.27,2224014.3,1683457.3,380511854.0,397623636.0,-5.65,230,27.48,90,-5.61,293,5.41,-0.37,False,False,False
HL,Hecla Mining Company,NYSE,Precious Metals,18.27,18.48,19.62,17.92,4.48,5.7,43292076.8,37464138.63333333,684469813.0,735108840.0,-12.88,314,21.88,107,6.84,255,5.28,0.34,False,False,False
CIFR,Cipher Digital Inc.,NASDAQ,Data Processing Services,18.35,19.56,16.77,18.24,7.86,8.78,38903811.8,35751453.4,656039170.0,599551874.0,18.39,55,-33.3,392,30.7,183,5.26,0.07,False,False,False
OLLI,"Ollie's Bargain Outlet Holdings, Inc.",NASDAQ,Department Stores,82.61,84.38,75.67,74.03,4.05,4.17,1818918.7,1798743.7,148594217.0,136108238.0,8.54,100,12.67,140,-8.6,308,4.2,2.78,False,False,False
HRI,Herc Holdings Inc.,NYSE,Finance/Rental/Leasing,137.23,143.14,150.73,153.47,4.98,5.34,1166944.0,670758.9333333333,92048248.0,101104612.0,-15.64,342,-5.41,218,33.31,175,4.09,-1.98,False,False,False
POET,POET Technologies Inc.,NASDAQ,Electrical Products,7.8,8.14,8.02,7.9,5.18,6.51,8049951.7,8979875.6333333,70043030.0,71985676.0,-2.5,196,-29.73,368,43.91,149,3.89,-0.19,False,False,False
ACHR,Archer Aviation Inc.,NYSE,Aerospace & Defense,5.71,5.74,5.85,5.56,4.47,5.37,26077012.3,28050663.566666666,160169289.0,164143133.0,-8.05,259,11.96,146,7.74,252,3.88,0.52,False,False,False
MOS,Mosaic Company (The),NYSE,Chemicals: Agricultural,24.37,25.06,24.19,23.58,4.25,4.42,8348727.8,8214445.766666667,200186043.0,198743039.0,-1.02,184,15.12,129,-2.52,285,3.86,0.75,False,False,False
FIVE,"Five Below, Inc.",NASDAQ,Discount Stores,227.41,232.64,243.43,231.65,5.02,4.49,1229321.0,1219418.4666666666,277307954.0,296838363.0,-9.12,275,19.85,113,0.76,272,3.83,-0.41,False,False,False
PSKY,Paramount Skydance Corporation,NASDAQ,Cable/Satellite TV,9.96,10.26,10.51,9.74,5.49,5.44,31570744.1,17568747.666666668,174984727.0,184562622.0,-3.39,206,2.68,181,12.16,236,3.82,0.42,False,False,False
ATI,ATI Inc.,NYSE,Other Metals/Minerals,184.18,189.98,205.77,203.0,4.33,4.49,1788341.2,1824687.1666666667,336070882.0,375465270.0,-10.99,298,-8.16,233,29.8,186,3.55,-2.07,False,False,False
HIMS,"Hims & Hers Health, Inc.",NYSE,Medical/Nursing Services,28.39,30.96,29.16,29.88,4.92,6.25,9672611.8,10888776.5,309132365.0,317494945.0,-12.48,312,-15.03,286,37.95,159,3.48,-0.8,False,False,False
NAVN,"Navan, Inc.",NASDAQ,Packaged Software,19.66,20.9,26.14,26.28,6.0,7.23,6924230.9,3924973.4,77164977.0,102593571.0,-32.79,440,-10.6,249,53.59,130,3.4,-3.48,False,False,False
KOS,Kosmos Energy Ltd.,NYSE,Integrated Oil,2.65,2.69,2.8,2.67,5.17,5.73,13821963.0,12070624.433333334,31987155.0,33813843.0,-8.62,266,27.4,91,-9.25,313,3.18,-0.11,False,False,False
RMBS,"Rambus, Inc.",NASDAQ,Semiconductors,103.47,106.56,90.34,93.09,4.02,5.16,3528303.8,2471373.0,255712964.0,223255599.0,16.05,62,-21.64,325,14.88,227,3.1,2.16,False,False,False
PEGA,Pegasystems Inc.,NASDAQ,Information Technology Services,35.18,35.5,35.15,33.35,4.01,4.11,2460484.4,2179592.8,76678075.0,76615593.0,5.17,126,18.75,116,-14.82,334,3.03,1.34,False,False,False
SYNA,Synaptics Incorporated,NASDAQ,Semiconductors,98.1,98.62,97.99,103.09,4.42,4.67,604641.9,668366.4,65566744.0,65490996.0,1.64,157,-28.41,359,35.53,166,2.92,-1.04,False,False,False
RXO,"RXO, Inc.",NYSE,Packaged Software,19.88,20.37,21.0,22.27,4.95,5.55,1927403.1,1615042.8666666667,32107052.0,33914285.0,-12.46,310,-21.87,326,42.41,153,2.69,-1.94,False,False,False
PTEN,"Patterson-UTI Energy, Inc.",NASDAQ,Oil & Gas Production,11.07,11.28,12.12,11.3,4.17,4.6,8803090.3,7994097.966666667,88494664.0,96867150.0,-8.74,268,18.14,117,-1.6,283,2.6,-0.44,False,False,False
TTMI,"TTM Technologies, Inc.",NASDAQ,Electronic Components,125.82,128.57,121.75,124.88,5.12,6.29,1862172.8,2166564.966666667,272597204.0,263773507.0,17.75,58,-41.96,418,31.93,181,2.58,0.12,False,False,False
GOLD,"Gold.com, Inc.",NYSE,Investment Banks/Brokers,43.48,43.69,45.45,43.65,5.63,5.44,697484.7,674708.2,29336313.0,30664363.0,-6.72,242,4.17,173,10.24,245,2.57,-0.07,False,False,False
EXK,Endeavour Silver Corporation,NYSE,Precious Metals,9.26,10.14,10.52,9.62,5.31,6.83,7905687.2,8845841.6,81912493.0,93052356.0,-15.59,341,14.46,131,8.81,247,2.56,-0.55,False,False,False
AKAM,"Akamai Technologies, Inc.",NASDAQ,Data Processing Services,118.44,119.48,110.87,113.56,4.51,4.66,3751300.6,3221821.7666666666,381592570.0,357209823.0,7.67,109,-2.57,203,2.33,266,2.48,0.92,False,False,False
BSP,Bending Spoons S.p.A.,NASDAQ,Packaged Software,34.64,36.28,40.34,39.14,6.84,8.08,2710768.4,1853991.3,64222259.0,74785683.0,-16.31,350,11.74,148,11.74,238,2.39,-1.42,False,False,False
