name,description,exchange,industry,close,high,SMA30,SMA50,ADRP,ATRP,average_volume_10d_calc,average_volume_30d_calc,dollar_volume_30d,average_dollar_volume_30d,Perf.1M,perf_1m_rank,Perf.3M,perf_3m_rank,Perf.6M,perf_6m_rank,momentum_score,atr_extension_from_50d,is_top_1m,is_top_3m,is_top_6m
BULL,Webull Corporation,NASDAQ,Packaged Software,8.25,8.66,8.68,8.2,5.83,6.4,14839108.7,17504657.766666666,144413427.0,151998778.0,-8.23,281,21.32,112,58.65,102,23.92,0.1,False,False,False
AUGO,Aura Minerals Inc.,NASDAQ,Other Metals/Minerals,89.15,89.75,84.11,73.14,4.36,5.0,1098860.4000000013,995184.8333333319,88720728.0,83706157.0,0.06,172,44.58,62,24.18,172,22.94,4.38,False,False,False
PTRN,Pattern Group Inc. - Series A,NASDAQ,Advertising/Marketing Services,20.24,20.26,20.65,22.39,4.03,4.87,1884295.6,1593941.2,32261370.0,32922324.0,-0.49,177,-2.08,212,70.8,87,22.74,-1.97,False,False,False
DUOL,"Duolingo, Inc.",NASDAQ,Packaged Software,149.42,151.4,145.37,139.63,4.83,5.09,1207494.3,1193962.2666666666,178401842.0,173568683.0,2.01,156,16.53,131,49.58,125,22.71,1.38,False,False,False
CXW,"CoreCivic, Inc.",NYSE,Miscellaneous Commercial Services,32.41,35.38,33.75,32.68,4.5,4.45,2220270.1,1850418.0333333334,59972048.0,62445441.0,-3.83,211,9.98,159,61.97,97,22.71,-0.19,False,False,False
SN,"SharkNinja, Inc.",NYSE,Electronics/Appliances,167.5,169.05,178.25,170.43,4.46,3.97,2762188.2,1950896.6333333333,326775186.0,347739521.0,-6.94,256,22.49,106,51.97,120,22.51,-0.43,False,False,False
BHVN,Biohaven Ltd.,NYSE,Pharmaceuticals: Major,14.22,14.49,14.37,14.37,7.37,7.92,3985260.1,3387902.6666666665,48175976.0,48692066.0,4.56,128,-5.45,233,66.71,90,21.94,-0.14,False,False,False
OUST,"Ouster, Inc.",NASDAQ,Semiconductors,38.12,38.54,38.04,38.37,4.52,6.72,2010835.2,2333370.2333333334,88948073.0,88762959.0,-3.52,207,-11.64,275,80.45,70,21.77,-0.1,False,False,False
NWL,Newell Brands Inc.,NASDAQ,Industrial Machinery,5.6,5.64,5.96,5.75,5.09,5.17,6803879.8,6713018.033333333,37592901.0,40018538.0,-3.61,210,12.22,149,55.99,111,21.53,-0.52,False,False,False
RIOT,"Riot Platforms, Inc.",NASDAQ,Information Technology Services,24.18,25.07,20.5,20.67,5.53,6.62,15618014.8,19615389.9,474300128.0,402131839.0,11.61,75,-10.77,267,63.38,93,21.4,2.56,False,False,False
CRML,Critical Metals Corp.,NASDAQ,Precious Metals,9.33,9.64,6.97,6.75,5.38,7.71,11217505.8,8905008.466666667,83083729.0,62070877.0,55.5,5,-4.11,224,12.82,207,21.4,4.95,True,False,False
SMCIP,"Super Micro Computer, Inc. - Depositary Shares Each Representing a 1/20th Interest in a Share of 7% Series A Mandatory Convertible Preferred Stock",NASDAQ,Computer Processing Hardware,68.83,69.74,63.57,58.12,4.08,4.98,826625.7,677051.9666666667,46601487.0,43042676.0,9.39,85,18.1,125,35.63,148,21.04,3.7,False,False,False
MARA,"MARA Holdings, Inc.",NASDAQ,Data Processing Services,13.28,13.98,10.94,11.2,5.97,7.0,53112977.1,50520373.3,670910557.0,552819185.0,13.5,60,-5.35,230,54.78,113,20.98,2.65,False,False,False
SNAP,Snap Inc.,NYSE,Packaged Software,5.7,5.87,5.48,5.2,4.79,5.06,35285140.8,35817774.833333336,204161317.0,196102317.0,8.57,90,25.83,93,28.09,163,20.83,1.9,False,False,False
QCOM,QUALCOMM Incorporated,NASDAQ,Semiconductors,194.23,195.31,170.11,168.62,4.58,4.6,19066757.9,12421438.966666667,2412616090.0,2112969578.0,19.22,38,-6.32,239,49.22,127,20.71,3.3,False,False,False
UMAC,"Unusual Machines, Inc.",AMEX,Electronic Equipment/Instruments,24.25,24.79,25.36,23.43,6.39,8.41,2556835.4,4015378.033333333,97372917.0,101843372.0,-7.93,275,13.11,144,56.86,106,20.68,0.42,False,False,False
GKOS,Glaukos Corporation,NYSE,Medical Specialties,161.53,166.74,178.39,171.13,4.22,4.18,844517.5,695006.2,112264351.0,123979608.0,-12.69,334,22.66,104,51.73,122,20.57,-1.34,False,False,False
KEEL,Keel Infrastructure Corp.,NASDAQ,Data Processing Services,4.07,4.19,3.44,3.72,6.02,7.8,36551802.6,38619592.6,157181742.0,132838525.0,16.29,50,-34.04,398,79.3,73,20.52,1.21,False,False,False
RHI,Robert Half Inc.,NYSE,Personnel Services,36.96,37.99,41.75,40.77,4.2,4.28,2031629.0,1926551.3,71205336.0,80436728.0,-15.77,372,24.74,97,49.27,126,19.41,-2.19,False,False,False
AUR,"Aurora Innovation, Inc.",NASDAQ,Packaged Software,6.51,6.61,6.3,6.32,4.88,5.41,32773026.8,31018594.933333334,201931053.0,195401639.0,5.68,118,2.68,192,49.66,124,19.34,0.57,False,False,False
CCXI,Churchill Capital Corp. XI Class A,NASDAQ,Financial Conglomerates,13.58,13.64,14.11,14.4,4.84,6.31,2557580.9,2394066.5,32511423.0,33778682.0,-6.34,247,30.08,83,33.66,157,19.13,-0.9,False,False,False
CLF,Cleveland-Cliffs Inc.,NYSE,Steel,12.07,12.76,11.93,11.52,4.44,5.0,12636976.7,13850921.533333333,167180623.0,165223026.0,8.74,86,4.96,178,42.0,140,18.57,0.95,False,False,False
IT,"Gartner, Inc.",NYSE,Internet Software/Services,183.32,192.91,188.16,173.7,4.44,4.74,1256255.4,1241564.1333333333,227603537.0,233612293.0,-5.08,228,41.04,67,19.35,186,18.43,1.17,False,False,False
OMDA,"Omada Health, Inc.",NASDAQ,Internet Software/Services,20.61,20.73,22.74,22.28,5.31,5.31,1779380.3,1379563.3333333333,28432800.0,31369431.0,-13.07,342,15.79,134,51.88,121,18.2,-1.41,False,False,False
BLLN,"BillionToOne, Inc.",NASDAQ,Medical/Nursing Services,103.86,107.21,97.65,109.89,4.93,5.56,638262.5,615494.1,63925217.0,60100639.0,8.59,88,5.62,175,39.48,144,17.9,-0.99,False,False,False
VOYG,"Voyager Technologies, Inc.",NYSE,Information Technology Services,37.66,37.82,36.88,33.46,5.54,6.24,1659939.0,1446289.2666666666,54467254.0,53344933.0,-3.04,199,11.12,154,44.85,133,17.64,2.01,False,False,False
BTDR,Bitdeer Technologies Group,NASDAQ,Data Processing Services,13.14,13.66,10.81,11.01,6.1,7.47,9707717.5,13703152.633333333,180059426.0,148133364.0,18.43,42,-20.22,326,53.15,117,17.12,2.59,False,False,False
AFRM,"Affirm Holdings, Inc.",NASDAQ,Finance/Rental/Leasing,71.05,73.16,74.02,74.69,4.44,5.01,4029177.4,4936728.5,350754560.0,365436390.0,-6.28,243,1.56,197,54.46,114,16.58,-0.97,False,False,False
TARS,"Tarsus Pharmaceuticals, Inc.",NASDAQ,Pharmaceuticals: Major,77.46,78.57,75.63,69.16,4.76,4.06,692777.4,746704.7333333333,57839749.0,56476639.0,8.0,94,21.26,114,20.37,183,16.54,2.96,False,False,False
COIN,"Coinbase Global, Inc.",NASDAQ,Investment Banks/Brokers,201.05,208.33,173.27,167.5,5.0,6.31,11688703.7,10516650.033333333,2114372489.0,1822202424.0,11.66,74,28.07,89,8.92,226,16.22,3.18,False,False,False
CLSK,"CleanSpark, Inc.",NASDAQ,Data Processing Services,14.76,15.18,12.48,13.02,5.9,6.68,18712532.8,18875437.633333333,278601459.0,235640963.0,12.29,68,-10.87,269,46.72,129,16.05,2.0,False,False,False
ERO,Ero Copper Corp.,NYSE,Other Metals/Minerals,34.7,34.95,35.85,32.29,4.49,5.49,1395279.9,1602269.9,55598766.0,57441376.0,-7.81,274,22.27,108,33.67,156,16.04,1.36,False,False,False
BSP,Bending Spoons S.p.A.,NASDAQ,Packaged Software,38.81,38.99,41.47,39.01,5.96,7.25,2085238.2,1958451.2333333334,76007492.0,81222848.0,-2.8,196,25.19,94,25.19,166,15.86,-0.07,False,False,False
SANM,Sanmina Corporation,NASDAQ,Electronic Production Equipment,209.47,210.18,199.18,199.51,4.52,5.17,549177.7,582269.0333333333,121967894.0,115975958.0,8.43,92,-13.8,289,52.89,118,15.84,0.97,False,False,False
HIVE,HIVE Digital Technologies Ltd,NASDAQ,Information Technology Services,3.48,3.6,2.93,2.95,4.87,6.11,13462723.399999995,20936500.566666666,72859022.0,61431182.0,7.41,102,-23.52,342,62.62,95,15.5,2.96,False,False,False
SIG,Signet Jewelers Limited,NYSE,Specialty Stores,98.63,101.42,89.98,91.03,4.18,4.34,1620516.4,972583.3333333334,95925894.0,87514345.0,20.49,37,15.7,135,9.36,223,15.18,1.92,False,False,False
ARXS,"Arxis, Inc.",NASDAQ,Aerospace & Defense,51.21,53.83,53.48,50.98,4.48,5.0,1058222.2,696282.6333333333,35656634.0,37234642.0,-5.48,233,16.2,133,34.76,154,15.16,0.09,False,False,False
AI,"C3.ai, Inc.",NYSE,Packaged Software,10.84,10.97,10.39,9.87,4.61,4.66,5031215.8,5196241.4,56327257.0,54006269.0,3.93,135,12.8,146,27.38,164,14.7,2.12,False,False,False
PBLS,"Parabilis Medicines, Inc.",NASDAQ,Pharmaceuticals: Major,36.93,42.32,38.48,35.86,7.4,7.64,1589599.3,779898.2333333333,28801642.0,30007624.0,-6.29,245,39.31,71,10.73,218,14.58,0.39,False,False,False
CCC,CCC Intelligent Solutions Holdings Inc.,NASDAQ,Packaged Software,6.5,6.63,7.07,6.7,4.85,4.83,14365035.3,10728833.466666667,69737418.0,75813514.0,-12.28,329,48.74,53,7.26,230,14.57,-0.62,False,False,False
AXGN,"Axogen, Inc.",NASDAQ,Medical Specialties,45.93,46.58,47.8,45.28,5.07,5.14,1618631.9,1095211.7666666666,50303076.0,52355686.0,-1.23,186,4.24,182,40.16,142,14.39,0.28,False,False,False
ACHC,"Acadia Healthcare Company, Inc.",NASDAQ,Medical/Nursing Services,28.37,29.14,28.83,30.16,4.31,4.84,1399722.2,1493088.0666666667,42358908.0,43045729.0,4.42,130,13.39,142,25.03,168,14.28,-1.22,False,False,False
SG,"Sweetgreen, Inc.",NYSE,Restaurants,7.48,7.62,6.62,6.53,5.79,5.84,5380099.9,5145994.5,38492039.0,34076776.0,13.16,62,-10.1,263,39.03,145,14.03,2.48,False,False,False
LITE,Lumentum Holdings Inc.,NASDAQ,Electrical Products,954.49,983.45,896.01,844.82,5.85,6.93,5249427.0,4833581.466666667,4613605174.0,4330951025.0,6.22,113,14.7,139,19.99,185,13.64,1.87,False,False,False
CBRL,"Cracker Barrel Old Country Store, Inc.",NASDAQ,Restaurants,44.87,46.29,53.57,54.02,4.88,5.17,1057445.2,854263.0666666667,38330784.0,45766717.0,-18.93,401,-2.82,219,62.4,96,13.55,-3.27,False,False,False
PATH,"UiPath, Inc.",NYSE,Packaged Software,13.59,13.79,15.74,14.39,6.23,6.4,55654339.4,64110307.5,871259079.0,1008797059.0,-14.26,358,32.33,79,21.77,181,13.28,-0.87,False,False,False
KSS,Kohl's Corporation,NYSE,Department Stores,17.43,17.8,18.05,18.2,4.97,5.35,3826501.0,4350032.966666667,75821075.0,78502145.0,-0.46,176,1.07,204,38.88,146,13.17,-0.79,False,False,False
EAT,"Brinker International, Inc.",NYSE,Restaurants,200.3,202.33,227.0,216.6,4.36,4.72,1990986.9,1325243.2,265446213.0,300825789.0,-14.15,354,22.55,105,30.92,160,13.1,-1.6,False,False,False
MNDY,monday.com Ltd.,NASDAQ,Packaged Software,87.96,87.99,91.11,88.06,5.58,6.13,1292795.6,1357322.9666666666,119390128.0,123669315.0,-3.13,202,23.16,103,17.61,192,12.55,-0.02,False,False,False
IBRX,"ImmunityBio, Inc.",NASDAQ,Pharmaceuticals: Major,8.45,8.87,7.99,7.75,5.28,5.62,11562224.7,8702117.1,73532889.0,69544419.0,7.64,98,19.86,119,9.03,225,12.18,1.6,False,False,False
SHOP,Shopify Inc.,NASDAQ,Miscellaneous Commercial Services,137.92,138.03,143.18,136.38,4.15,4.45,10620931.1,8029625.466666667,1107445944.0,1149716569.0,-6.59,253,27.88,90,14.91,199,12.07,0.25,False,False,False
IOT,Samsara Inc.,NYSE,Packaged Software,38.05,40.0,39.79,38.61,6.03,5.95,7508617.2,6874923.3,261590832.0,273525698.0,-2.44,193,21.26,115,17.08,196,11.97,-0.24,False,False,False
INFQ,"Infleqtion, Inc.",NYSE,Computer Processing Hardware,13.96,14.29,13.0,11.81,5.49,6.78,9450271.5,9371087.466666667,130820381.0,121827261.0,10.18,81,-4.09,223,28.66,162,11.59,2.68,False,False,False
FLEX,Flex Ltd.,NASDAQ,Electronic Production Equipment,111.61,111.97,113.28,116.36,4.06,4.96,3553517.8000000007,3110372.4666666584,347148671.0,352328478.0,-0.74,179,-24.88,348,59.72,100,11.37,-0.82,False,False,False
VSH,"Vishay Intertechnology, Inc.",NYSE,Electronic Production Equipment,32.62,33.54,31.96,33.93,4.21,5.73,2990492.5,3508291.3333333335,114440463.0,112114466.0,2.14,155,-45.03,423,76.04,81,11.05,-0.68,False,False,False
RBLX,Roblox Corporation,NYSE,Packaged Software,51.25,51.54,41.72,43.81,4.12,4.71,10028553.2,10829904.2,555032590.0,451838043.0,32.29,16,9.74,162,-9.44,306,10.87,3.61,True,False,False
JHX,James Hardie Industries plc.,NYSE,Construction Materials,26.65,26.75,29.26,28.18,4.11,4.0,17909195.9,9904211.333333334,263947232.0,289820333.0,-14.03,352,10.72,158,34.87,153,10.52,-1.36,False,False,False
TDW,Tidewater Inc.,NYSE,Marine Shipping,85.57,86.65,92.33,86.04,4.35,4.1,641041.6,616672.3333333334,52768652.0,56934479.0,-11.65,318,30.05,84,12.96,205,10.45,-0.13,False,False,False
SEZL,Sezzle Inc.,NASDAQ,Packaged Software,116.55,119.53,120.6,138.6,4.13,5.54,418835.89999999997,536131.4333333333,62486119.0,64655485.0,-0.89,181,-21.45,332,53.54,115,10.4,-2.87,False,False,False
CRDO,Credo Technology Group Holding Ltd,NASDAQ,Information Technology Services,187.27,188.76,208.03,212.25,5.32,7.58,8970199.3,7306462.7,1368281270.0,1519962218.0,-19.64,408,-32.55,389,83.24,68,10.35,-1.55,False,False,False
WOLF,"Wolfspeed, Inc.",NYSE,Semiconductors,27.71,28.22,27.44,27.54,6.3,8.44,2346510.5000001146,3298682.2333333553,91406485.0,90531234.0,3.16,148,-41.54,419,65.93,91,9.18,0.07,False,False,False
SEI,"Solaris Energy Infrastructure, Inc.",NYSE,Oilfield Services/Equipment,69.09,71.4,59.25,58.72,5.07,6.25,3548981.4,2694384.3666666667,186155016.0,159636885.0,25.62,28,-10.2,264,11.44,214,8.95,2.83,False,False,False
CNXC,Concentrix Corporation,NASDAQ,Information Technology Services,27.53,28.35,27.61,26.45,6.89,6.49,1772030.6,1379188.9333333333,37969071.0,38082625.0,8.43,91,12.83,145,4.64,237,8.63,0.63,False,False,False
FIVE,"Five Below, Inc.",NASDAQ,Discount Stores,236.14,241.67,243.76,230.15,4.51,4.11,1159420.3,1191527.6333333333,281367335.0,290442407.0,-1.55,189,25.97,91,1.21,254,8.54,0.63,False,False,False
ACMR,"ACM Research, Inc.",NASDAQ,Industrial Machinery,72.77,73.4,75.18,78.53,4.78,6.63,1004712.6,916585.6333333349,66699937.0,68905394.0,-8.59,284,-22.63,337,56.19,110,8.32,-1.11,False,False,False
BRZE,"Braze, Inc.",NASDAQ,Internet Software/Services,25.4,25.41,29.08,27.52,5.49,6.3,3605797.4,2880163.6333333333,73156156.0,83761879.0,-16.83,386,28.74,87,12.69,209,8.2,-1.22,False,False,False
FIGR,"Figure Technology Solutions, Inc.",NASDAQ,Finance/Rental/Leasing,35.29,37.46,35.17,32.54,7.39,7.3,5195404.9,4954499.3,174844280.0,174257998.0,-4.65,222,25.16,95,3.86,239,8.12,1.16,False,False,False
RELY,"Remitly Global, Inc.",NASDAQ,Miscellaneous Commercial Services,21.59,22.06,24.63,24.3,4.98,4.84,4644513.5,3766638.433333333,81321724.0,92764144.0,-12.8,336,4.96,177,31.33,159,7.83,-2.3,False,False,False
AGCO,AGCO Corporation,NYSE,Trucks/Construction/Farm Machinery,119.9,122.25,114.04,113.27,4.17,3.73,1096295.7,1146142.2666666666,137422458.0,130702244.0,14.58,58,6.84,171,1.53,249,7.65,1.57,False,False,False
CLS,"Celestica, Inc.",NYSE,Electronic Components,344.4,348.0,317.13,323.11,4.85,5.67,2152778.7,2252457.9,775746501.0,714315967.0,13.07,63,-2.63,218,12.5,211,7.65,1.16,False,False,False
AMBA,"Ambarella, Inc.",NASDAQ,Semiconductors,68.85,69.38,71.01,71.95,5.85,6.13,2097382.6,1525735.4333333333,105046885.0,108348576.0,-6.05,241,3.71,186,25.05,167,7.57,-0.7,False,False,False
OCTV,Octave Intelligence plc,NASDAQ,Packaged Software,19.21,19.87,18.78,18.25,4.09,4.58,4216079.8,3110379.566666667,59750391.0,58421741.0,6.72,109,21.2,116,-5.6,285,7.44,1.14,False,False,False
GWRE,"Guidewire Software, Inc.",NYSE,Information Technology Services,149.38,150.15,172.84,163.81,4.94,5.97,1720021.6,1491286.8333333333,222768427.0,257750537.0,-17.91,393,42.14,65,-1.92,270,7.44,-1.48,False,False,False
EXK,Endeavour Silver Corporation,NYSE,Precious Metals,10.13,10.3,10.55,9.54,4.71,5.71,7541772.9,8780242.933333334,88943861.0,92672537.0,-10.67,309,25.84,92,6.97,232,7.38,1.08,False,False,False
SRPT,"Sarepta Therapeutics, Inc.",NASDAQ,Pharmaceuticals: Major,20.14,20.5,20.02,18.58,6.56,6.47,3229971.8,3004704.466666667,60514748.0,60145169.0,3.87,137,16.21,132,1.92,247,7.34,1.3,False,False,False
DJT,Trump Media & Technology Group Corp.,NASDAQ,Advertising/Marketing Services,9.12,9.32,8.91,9.2,4.2,4.87,3080859.0,3857336.433333333,35178908.0,34379797.0,4.35,131,14.0,141,2.13,246,6.83,-0.18,False,False,False
CRCL,"Circle Internet Group, Inc.",NYSE,Packaged Software,94.49,99.97,86.29,77.28,6.44,7.4,16817469.5,15647502.666666666,1478532527.0,1350181278.0,7.4,103,24.15,99,-11.5,313,6.68,3.01,False,False,False
AXTI,AXT Inc,NASDAQ,Electronic Production Equipment,79.93,81.5,68.68,63.46,6.55,8.92,10026313.1,9727153.466666667,777491377.0,668099809.0,5.98,117,-4.79,227,18.84,188,6.68,2.91,False,False,False
POET,POET Technologies Inc.,NASDAQ,Electrical Products,8.41,8.65,8.06,7.91,4.76,6.28,8889845.4,9221565.233333299,77553364.0,74285856.0,1.33,164,-25.21,350,43.76,136,6.62,1.0,False,False,False
HIMS,"Hims & Hers Health, Inc.",NYSE,Medical/Nursing Services,29.35,29.52,29.27,30.09,4.15,5.59,8522910.8,11300505.566666666,331669838.0,330803466.0,-7.33,261,-9.72,260,35.25,152,6.07,-0.44,False,False,False
ARQT,"Arcutis Biotherapeutics, Inc.",NASDAQ,Pharmaceuticals: Major,25.96,26.08,24.98,25.91,4.32,4.57,4824006.2,2690536.5,69846328.0,67197494.0,1.84,158,-2.26,214,17.84,191,5.81,0.05,False,False,False
HP,"Helmerich & Payne, Inc.",NYSE,Contract Drilling,40.29,40.85,43.32,39.74,4.28,4.01,1220112.3,1379102.0666666667,55564022.0,59745460.0,-9.11,289,15.18,137,9.28,224,5.11,0.35,False,False,False
SPCX,Space Exploration Technologies Corp,NASDAQ,Specialty Telecommunications,151.85,158.13,144.04,134.76,4.48,4.91,115543132.8,97231647.33333333,14764625648.0,14005343714.0,13.06,64,0.52,207,1.23,253,4.94,2.58,False,False,False
WDC,Western Digital Corporation,NASDAQ,Computer Peripherals,448.17,460.49,457.38,479.02,4.89,6.3,7118288.1,6691160.166666661,2998777252.0,3060436293.0,-6.1,242,-32.63,390,53.48,116,4.92,-1.02,False,False,False
CF,"CF Industries Holdings, Inc.",NYSE,Chemicals: Agricultural,123.27,127.65,128.01,125.39,4.42,4.42,2702194.700000006,2658690.4000000157,327736766.0,340347820.0,-3.26,204,19.77,120,-1.83,268,4.89,-0.38,False,False,False
RDDT,"Reddit, Inc.",NYSE,Internet Software/Services,158.73,160.35,155.73,163.06,4.58,5.15,5651042.7,6511724.666666667,1033606056.0,1014101270.0,4.57,127,-4.95,228,14.19,201,4.6,-0.52,False,False,False
HRI,Herc Holdings Inc.,NYSE,Finance/Rental/Leasing,140.74,141.69,152.71,153.74,5.09,5.22,1240104.3,652662.5333333333,91855725.0,99671141.0,-14.22,356,-6.02,235,33.91,155,4.56,-1.62,False,False,False
RDW,Redwire Corporation,NYSE,Aerospace & Defense,11.6,11.7,11.57,10.73,5.59,6.7,14193511.1,13161746.633333333,152676261.0,152342830.0,-3.33,205,-7.9,247,24.06,174,4.28,1.21,False,False,False
COMP,"Compass, Inc.",NYSE,Real Estate Development,10.13,10.59,11.33,11.52,4.34,5.26,15053831.9,11499824.2,116493219.0,130296841.0,-15.65,369,5.69,173,22.64,177,4.22,-2.29,False,False,False
PTEN,"Patterson-UTI Energy, Inc.",NASDAQ,Oil & Gas Production,11.42,11.64,12.11,11.25,4.32,4.69,9016130.0,8069207.566666666,92150350.0,97734242.0,-7.38,265,13.29,143,6.53,233,4.15,0.33,False,False,False
KD,"Kyndryl Holdings, Inc.",NYSE,Data Processing Services,12.2,12.61,12.97,12.93,4.51,5.04,3892677.9,3721810.933333333,45406093.0,48261963.0,-0.89,182,14.13,140,-2.48,274,3.58,-1.11,False,False,False
BTBT,"Bit Digital, Inc.",NASDAQ,Miscellaneous Commercial Services,1.82,1.88,1.53,1.49,6.41,7.34,31137700.3,32019072.366666667,58274712.0,48930479.0,9.64,83,-13.54,287,14.47,200,3.52,2.99,False,False,False
GLXY,Galaxy Digital Inc.,NASDAQ,Investment Banks/Brokers,26.07,26.22,23.43,22.94,5.88,6.84,5164198.1,5717199.566666666,149047393.0,133934929.0,7.51,101,-16.08,305,19.1,187,3.51,2.0,False,False,False
ATI,ATI Inc.,NYSE,Other Metals/Minerals,189.16,193.17,208.69,203.05,4.24,4.58,1782702.6,1826539.3,345508174.0,381175616.0,-10.32,302,-4.21,225,24.45,171,3.31,-1.49,False,False,False
TSEM,Tower Semiconductor Ltd.,NASDAQ,Semiconductors,233.82,240.0,223.05,226.58,4.12,5.9,2338177.6,1704883.7333333334,398635915.0,380267213.0,3.03,150,-16.58,309,22.58,179,3.01,0.54,False,False,False
MOS,Mosaic Company (The),NYSE,Chemicals: Agricultural,24.07,24.94,24.11,23.51,4.67,4.56,9011317.2,8229825.366666666,198091897.0,198421090.0,1.26,168,11.95,151,-4.26,278,2.99,0.53,False,False,False
RXO,"RXO, Inc.",NYSE,Packaged Software,19.72,20.44,21.1,22.58,5.32,5.66,1961576.3,1594723.2666666666,31447943.0,33654508.0,-9.91,293,-21.99,334,40.66,141,2.92,-2.24,False,False,False
CDE,"Coeur Mining, Inc.",NYSE,Precious Metals,19.52,20.01,20.23,18.33,4.49,5.3,31951138.7,35731840.733333334,697485531.0,722700300.0,-10.24,300,17.06,128,1.67,248,2.83,1.22,False,False,False
COHR,Coherent Corp.,NYSE,Semiconductors,321.52,332.86,298.36,296.71,5.34,7.0,7280883.5,7046941.1,2265732502.0,2102527696.0,8.26,93,-17.28,313,16.92,198,2.63,1.19,False,False,False
ASND,Ascendis Pharma A/S,NASDAQ,Pharmaceuticals: Major,237.59,241.5,254.35,254.17,4.13,4.08,1022000.7,697165.6666666666,165639591.0,177323274.0,-6.32,246,4.21,183,9.71,221,2.53,-1.6,False,False,False
IREN,IREN Limited,NASDAQ,Data Processing Services,47.23,48.77,42.24,40.5,5.87,6.57,37612301.0,43106710.666666664,2035929945.0,1820791536.0,7.34,104,-11.65,276,11.42,215,2.37,2.53,False,False,False
M,Macy's Inc,NYSE,Department Stores,22.19,22.56,22.65,23.36,4.19,4.01,8480658.6,6301199.9,139823626.0,142707475.0,-3.86,212,-8.34,252,18.41,189,2.07,-1.25,False,False,False
OWL,Blue Owl Capital Inc.,NYSE,Investment Managers,10.02,10.1,11.38,10.85,4.09,4.0,17090005.7,18214671.866666667,182511012.0,207197964.0,-13.32,347,9.75,161,9.63,222,2.02,-1.92,False,False,False
AKAM,"Akamai Technologies, Inc.",NASDAQ,Data Processing Services,117.41,117.58,110.79,113.85,4.19,4.61,3725526.7,3216848.566666667,377690190.0,356394653.0,6.48,111,-1.91,211,1.35,251,1.97,0.68,False,False,False
CVNA,Carvana Co.,NYSE,Specialty Stores,67.18,68.01,71.39,69.24,4.25,4.74,7343506.5,7739549.433333334,519942931.0,552541913.0,-6.53,252,1.79,196,10.27,219,1.84,-0.63,False,False,False
INSM,Insmed Incorporated,NASDAQ,Pharmaceuticals: Major,121.0,124.48,125.54,118.39,4.12,4.22,2199876.6,2004558.6,242551591.0,251654959.0,-3.37,206,22.42,107,-13.57,324,1.83,0.52,False,False,False
HL,Hecla Mining Company,NYSE,Precious Metals,18.35,19.04,19.56,17.79,4.77,5.62,36792263.1,36245945.63333333,665113102.0,708801549.0,-13.97,351,21.64,111,-2.86,275,1.6,0.56,False,False,False
PSKY,Paramount Skydance Corporation,NASDAQ,Cable/Satellite TV,9.91,11.49,10.46,9.71,5.37,5.27,26310641.1,15505683.266666668,153661321.0,162155851.0,-4.44,220,1.12,203,7.72,229,1.47,0.39,False,False,False
SGRY,"Surgery Partners, Inc.",NASDAQ,Hospital/Nursing Management,13.66,13.74,14.21,14.8,4.98,5.02,2272135.6,2548577.6,34813570.0,36204244.0,-3.12,201,-6.44,242,12.8,208,1.08,-1.54,False,False,False
ONTO,Onto Innovation Inc.,NYSE,Electronic Equipment/Instruments,275.98,277.14,284.73,282.18,4.08,6.26,1031249.5,976496.8333333334,269493596.0,278033061.0,-8.92,286,-13.92,292,24.6,170,0.59,-0.35,False,False,False
STEP,StepStone Group Inc.,NASDAQ,Investment Managers,47.45,47.84,49.47,47.46,4.47,4.64,1278828.7,1085646.9333333333,51513947.0,53704782.0,-4.37,217,5.63,174,0.4,259,0.55,-0.0,False,False,False
DIOD,Diodes Incorporated,NASDAQ,Semiconductors,90.73,94.43,93.7,91.88,4.13,5.26,516579.8,645117.8666666667,58531544.0,60445716.0,-1.54,188,-19.99,324,22.61,178,0.36,-0.24,False,False,False
VCYT,"Veracyte, Inc.",NASDAQ,Medical Specialties,41.52,41.98,42.61,47.27,4.95,5.25,1428728.3,1298754.3,53924279.0,55339704.0,-1.56,190,-21.35,330,23.9,175,0.33,-2.32,False,False,False
VG,"Venture Global, Inc.",NYSE,Oil & Gas Pipelines,13.66,13.9,14.41,14.02,4.51,4.9,16492275.6,14522337.0,198375123.0,209315284.0,-4.87,227,21.96,109,-16.35,337,0.25,-0.52,False,False,False
MMYT,MakeMyTrip Limited,NASDAQ,Internet Software/Services,47.97,49.01,55.99,56.0,4.56,4.62,939408.7,569212.3666666667,27305117.0,31868303.0,-22.35,415,5.08,176,17.23,194,-0.01,-3.1,False,False,False
FIG,FIGMA INC,NYSE,Packaged Software,22.33,22.99,25.27,24.65,5.64,6.5,15498529.9,15405348.933333334,344001442.0,389334248.0,-17.9,392,17.46,127,0.36,260,-0.03,-1.45,False,False,False
OLLI,"Ollie's Bargain Outlet Holdings, Inc.",NASDAQ,Department Stores,79.71,80.34,75.44,73.36,4.73,4.44,1735235.1,1715494.7666666666,136742088.0,129408634.0,6.11,114,8.4,167,-15.61,335,-0.36,1.95,False,False,False
FORM,"FormFactor, Inc.",NASDAQ,Semiconductors,119.31,123.78,112.39,110.68,4.18,6.1,1247372.3,1125748.1666666667,134313014.0,126518521.0,1.38,163,-13.86,290,10.86,217,-0.54,1.28,False,False,False
